Freq.	V(n010)/I(V1)
Step Information: 1=1  (Run: 1/11)
1.75792361395849e+005	(9.86342057182099e+001dB,-1.79667824802029e+002°)
1.76197604641142e+005	(9.86342853483229e+001dB,-1.79668627759096e+002°)
1.76603782068596e+005	(9.86343645874136e+001dB,-1.79669428574732e+002°)
1.77010895831721e+005	(9.86344434375242e+001dB,-1.79670227255961e+002°)
1.77418948088996e+005	(9.86345219006849e+001dB,-1.79671023809776e+002°)
1.77827941003871e+005	(9.86345999789142e+001dB,-1.79671818243135e+002°)
1.78237876744788e+005	(9.86346776742191e+001dB,-1.79672610562968e+002°)
1.78648757485184e+005	(9.86347549885949e+001dB,-1.79673400776171e+002°)
1.79060585403508e+005	(9.86348319240254e+001dB,-1.79674188889610e+002°)
1.79473362683232e+005	(9.86349084824833e+001dB,-1.79674974910119e+002°)
1.79887091512858e+005	(9.86349846659296e+001dB,-1.79675758844502e+002°)
1.80301774085936e+005	(9.86350604763142e+001dB,-1.79676540699534e+002°)
1.80717412601071e+005	(9.86351359155759e+001dB,-1.79677320481956e+002°)
1.81134009261939e+005	(9.86352109856423e+001dB,-1.79678098198480e+002°)
1.81551566277292e+005	(9.86352856884299e+001dB,-1.79678873855791e+002°)
1.81970085860977e+005	(9.86353600258445e+001dB,-1.79679647460540e+002°)
1.82389570231942e+005	(9.86354339997807e+001dB,-1.79680419019350e+002°)
1.82810021614253e+005	(9.86355076121226e+001dB,-1.79681188538814e+002°)
1.83231442237099e+005	(9.86355808647433e+001dB,-1.79681956025498e+002°)
1.83653834334813e+005	(9.86356537595053e+001dB,-1.79682721485935e+002°)
1.84077200146874e+005	(9.86357262982606e+001dB,-1.79683484926631e+002°)
1.84501541917926e+005	(9.86357984828505e+001dB,-1.79684246354065e+002°)
1.84926861897786e+005	(9.86358703151061e+001dB,-1.79685005774683e+002°)
1.85353162341459e+005	(9.86359417968478e+001dB,-1.79685763194907e+002°)
1.85780445509148e+005	(9.86360129298859e+001dB,-1.79686518621128e+002°)
1.86208713666265e+005	(9.86360837160202e+001dB,-1.79687272059710e+002°)
1.86637969083445e+005	(9.86361541570407e+001dB,-1.79688023516988e+002°)
1.87068214036558e+005	(9.86362242547268e+001dB,-1.79688772999270e+002°)
1.87499450806720e+005	(9.86362940108482e+001dB,-1.79689520512836e+002°)
1.87931681680305e+005	(9.86363634271645e+001dB,-1.79690266063940e+002°)
1.88364908948958e+005	(9.86364325054254e+001dB,-1.79691009658807e+002°)
1.88799134909607e+005	(9.86365012473705e+001dB,-1.79691751303635e+002°)
1.89234361864475e+005	(9.86365696547299e+001dB,-1.79692491004596e+002°)
1.89670592121092e+005	(9.86366377292239e+001dB,-1.79693228767835e+002°)
1.90107827992307e+005	(9.86367054725629e+001dB,-1.79693964599469e+002°)
1.90546071796302e+005	(9.86367728864480e+001dB,-1.79694698505589e+002°)
1.90985325856601e+005	(9.86368399725706e+001dB,-1.79695430492262e+002°)
1.91425592502086e+005	(9.86369067326126e+001dB,-1.79696160565526e+002°)
1.91866874067006e+005	(9.86369731682464e+001dB,-1.79696888731394e+002°)
1.92309172890993e+005	(9.86370392811353e+001dB,-1.79697614995853e+002°)
1.92752491319071e+005	(9.86371050729329e+001dB,-1.79698339364865e+002°)
1.93196831701669e+005	(9.86371705452839e+001dB,-1.79699061844365e+002°)
1.93642196394638e+005	(9.86372356998236e+001dB,-1.79699782440265e+002°)
1.94088587759255e+005	(9.86373005381783e+001dB,-1.79700501158448e+002°)
1.94536008162243e+005	(9.86373650619651e+001dB,-1.79701218004776e+002°)
1.94984459975781e+005	(9.86374292727922e+001dB,-1.79701932985082e+002°)
1.95433945577516e+005	(9.86374931722588e+001dB,-1.79702646105179e+002°)
1.95884467350575e+005	(9.86375567619552e+001dB,-1.79703357370850e+002°)
1.96336027683581e+005	(9.86376200434628e+001dB,-1.79704066787858e+002°)
1.96788628970661e+005	(9.86376830183542e+001dB,-1.79704774361938e+002°)
1.97242273611462e+005	(9.86377456881935e+001dB,-1.79705480098803e+002°)
1.97696964011162e+005	(9.86378080545358e+001dB,-1.79706184004143e+002°)
1.98152702580486e+005	(9.86378701189278e+001dB,-1.79706886083619e+002°)
1.98609491735713e+005	(9.86379318829076e+001dB,-1.79707586342875e+002°)
1.99067333898695e+005	(9.86379933480046e+001dB,-1.79708284787525e+002°)
1.99526231496864e+005	(9.86380545157401e+001dB,-1.79708981423164e+002°)
1.99986186963250e+005	(9.86381153876266e+001dB,-1.79709676255360e+002°)
2.00447202736492e+005	(9.86381759651685e+001dB,-1.79710369289662e+002°)
2.00909281260849e+005	(9.86382362498617e+001dB,-1.79711060531592e+002°)
2.01372424986215e+005	(9.86382962431942e+001dB,-1.79711749986650e+002°)
2.01836636368132e+005	(9.86383559466455e+001dB,-1.79712437660314e+002°)
2.02301917867803e+005	(9.86384153616869e+001dB,-1.79713123558038e+002°)
2.02768271952104e+005	(9.86384744897819e+001dB,-1.79713807685255e+002°)
2.03235701093598e+005	(9.86385333323856e+001dB,-1.79714490047375e+002°)
2.03704207770547e+005	(9.86385918909455e+001dB,-1.79715170649784e+002°)
2.04173794466928e+005	(9.86386501669008e+001dB,-1.79715849497847e+002°)
2.04644463672443e+005	(9.86387081616831e+001dB,-1.79716526596908e+002°)
2.05116217882532e+005	(9.86387658767159e+001dB,-1.79717201952286e+002°)
2.05589059598389e+005	(9.86388233134149e+001dB,-1.79717875569282e+002°)
2.06062991326975e+005	(9.86388804731885e+001dB,-1.79718547453172e+002°)
2.06538015581028e+005	(9.86389373574367e+001dB,-1.79719217609212e+002°)
2.07014134879079e+005	(9.86389939675524e+001dB,-1.79719886042635e+002°)
2.07491351745466e+005	(9.86390503049206e+001dB,-1.79720552758656e+002°)
2.07969668710344e+005	(9.86391063709190e+001dB,-1.79721217762464e+002°)
2.08449088309704e+005	(9.86391621669174e+001dB,-1.79721881059232e+002°)
2.08929613085379e+005	(9.86392176942786e+001dB,-1.79722542654106e+002°)
2.09411245585064e+005	(9.86392729543576e+001dB,-1.79723202552217e+002°)
2.09893988362327e+005	(9.86393279485021e+001dB,-1.79723860758672e+002°)
2.10377843976622e+005	(9.86393826780527e+001dB,-1.79724517278558e+002°)
2.10862814993303e+005	(9.86394371443425e+001dB,-1.79725172116940e+002°)
2.11348903983639e+005	(9.86394913486974e+001dB,-1.79725825278866e+002°)
2.11836113524824e+005	(9.86395452924361e+001dB,-1.79726476769360e+002°)
2.12324446199996e+005	(9.86395989768702e+001dB,-1.79727126593428e+002°)
2.12813904598245e+005	(9.86396524033041e+001dB,-1.79727774756055e+002°)
2.13304491314632e+005	(9.86397055730353e+001dB,-1.79728421262206e+002°)
2.13796208950197e+005	(9.86397584873541e+001dB,-1.79729066116828e+002°)
2.14289060111980e+005	(9.86398111475439e+001dB,-1.79729709324845e+002°)
2.14783047413027e+005	(9.86398635548812e+001dB,-1.79730350891164e+002°)
2.15278173472411e+005	(9.86399157106356e+001dB,-1.79730990820670e+002°)
2.15774440915240e+005	(9.86399676160697e+001dB,-1.79731629118231e+002°)
2.16271852372676e+005	(9.86400192724395e+001dB,-1.79732265788695e+002°)
2.16770410481943e+005	(9.86400706809942e+001dB,-1.79732900836889e+002°)
2.17270117886348e+005	(9.86401218429760e+001dB,-1.79733534267624e+002°)
2.17770977235289e+005	(9.86401727596209e+001dB,-1.79734166085688e+002°)
2.18272991184273e+005	(9.86402234321577e+001dB,-1.79734796295855e+002°)
2.18776162394928e+005	(9.86402738618091e+001dB,-1.79735424902875e+002°)
2.19280493535018e+005	(9.86403240497909e+001dB,-1.79736051911482e+002°)
2.19785987278456e+005	(9.86403739973126e+001dB,-1.79736677326393e+002°)
2.20292646305319e+005	(9.86404237055769e+001dB,-1.79737301152303e+002°)
2.20800473301863e+005	(9.86404731757803e+001dB,-1.79737923393891e+002°)
2.21309470960537e+005	(9.86405224091130e+001dB,-1.79738544055816e+002°)
2.21819641979995e+005	(9.86405714067585e+001dB,-1.79739163142720e+002°)
2.22330989065113e+005	(9.86406201698942e+001dB,-1.79739780659227e+002°)
2.22843514927003e+005	(9.86406686996911e+001dB,-1.79740396609942e+002°)
2.23357222283026e+005	(9.86407169973141e+001dB,-1.79741010999453e+002°)
2.23872113856806e+005	(9.86407650639216e+001dB,-1.79741623832329e+002°)
2.24388192378249e+005	(9.86408129006661e+001dB,-1.79742235113123e+002°)
2.24905460583550e+005	(9.86408605086937e+001dB,-1.79742844846369e+002°)
2.25423921215215e+005	(9.86409078891447e+001dB,-1.79743453036584e+002°)
2.25943577022070e+005	(9.86409550431531e+001dB,-1.79744059688266e+002°)
2.26464430759278e+005	(9.86410019718468e+001dB,-1.79744664805899e+002°)
2.26986485188354e+005	(9.86410486763480e+001dB,-1.79745268393947e+002°)
2.27509743077179e+005	(9.86410951577727e+001dB,-1.79745870456857e+002°)
2.28034207200014e+005	(9.86411414172309e+001dB,-1.79746470999060e+002°)
2.28559880337515e+005	(9.86411874558270e+001dB,-1.79747070024970e+002°)
2.29086765276749e+005	(9.86412332746592e+001dB,-1.79747667538983e+002°)
2.29614864811208e+005	(9.86412788748202e+001dB,-1.79748263545478e+002°)
2.30144181740822e+005	(9.86413242573967e+001dB,-1.79748858048820e+002°)
2.30674718871978e+005	(9.86413694234698e+001dB,-1.79749451053354e+002°)
2.31206479017531e+005	(9.86414143741146e+001dB,-1.79750042563410e+002°)
2.31739464996819e+005	(9.86414591104008e+001dB,-1.79750632583302e+002°)
2.32273679635682e+005	(9.86415036333924e+001dB,-1.79751221117326e+002°)
2.32809125766472e+005	(9.86415479441476e+001dB,-1.79751808169764e+002°)
2.33345806228071e+005	(9.86415920437192e+001dB,-1.79752393744879e+002°)
2.33883723865906e+005	(9.86416359331543e+001dB,-1.79752977846921e+002°)
2.34422881531963e+005	(9.86416796134947e+001dB,-1.79753560480122e+002°)
2.34963282084802e+005	(9.86417230857765e+001dB,-1.79754141648698e+002°)
2.35504928389572e+005	(9.86417663510303e+001dB,-1.79754721356850e+002°)
2.36047823318028e+005	(9.86418094102816e+001dB,-1.79755299608761e+002°)
2.36591969748546e+005	(9.86418522645501e+001dB,-1.79755876408603e+002°)
2.37137370566136e+005	(9.86418949148503e+001dB,-1.79756451760527e+002°)
2.37684028662458e+005	(9.86419373621916e+001dB,-1.79757025668672e+002°)
2.38231946935839e+005	(9.86419796075778e+001dB,-1.79757598137160e+002°)
2.38781128291288e+005	(9.86420216520074e+001dB,-1.79758169170099e+002°)
2.39331575640509e+005	(9.86420634964740e+001dB,-1.79758738771579e+002°)
2.39883291901919e+005	(9.86421051419656e+001dB,-1.79759306945677e+002°)
2.40436280000663e+005	(9.86421465894654e+001dB,-1.79759873696456e+002°)
2.40990542868629e+005	(9.86421878399510e+001dB,-1.79760439027960e+002°)
2.41546083444464e+005	(9.86422288943954e+001dB,-1.79761002944222e+002°)
2.42102904673588e+005	(9.86422697537661e+001dB,-1.79761565449257e+002°)
2.42661009508211e+005	(9.86423104190257e+001dB,-1.79762126547067e+002°)
2.43220400907351e+005	(9.86423508911318e+001dB,-1.79762686241639e+002°)
2.43781081836845e+005	(9.86423911710369e+001dB,-1.79763244536945e+002°)
2.44343055269367e+005	(9.86424312596887e+001dB,-1.79763801436942e+002°)
2.44906324184444e+005	(9.86424711580298e+001dB,-1.79764356945574e+002°)
2.45470891568472e+005	(9.86425108669980e+001dB,-1.79764911066768e+002°)
2.46036760414732e+005	(9.86425503875260e+001dB,-1.79765463804438e+002°)
2.46603933723403e+005	(9.86425897205419e+001dB,-1.79766015162485e+002°)
2.47172414501582e+005	(9.86426288669689e+001dB,-1.79766565144794e+002°)
2.47742205763297e+005	(9.86426678277253e+001dB,-1.79767113755236e+002°)
2.48313310529526e+005	(9.86427066037247e+001dB,-1.79767660997667e+002°)
2.48885731828208e+005	(9.86427451958759e+001dB,-1.79768206875932e+002°)
2.49459472694264e+005	(9.86427836050832e+001dB,-1.79768751393860e+002°)
2.50034536169612e+005	(9.86428218322459e+001dB,-1.79769294555265e+002°)
2.50610925303180e+005	(9.86428598782587e+001dB,-1.79769836363949e+002°)
2.51188643150926e+005	(9.86428977440119e+001dB,-1.79770376823700e+002°)
2.51767692775854e+005	(9.86429354303910e+001dB,-1.79770915938291e+002°)
2.52348077248026e+005	(9.86429729382768e+001dB,-1.79771453711484e+002°)
2.52929799644583e+005	(9.86430102685458e+001dB,-1.79771990147024e+002°)
2.53512863049759e+005	(9.86430474220697e+001dB,-1.79772525248645e+002°)
2.54097270554898e+005	(9.86430843997160e+001dB,-1.79773059020067e+002°)
2.54683025258472e+005	(9.86431212023475e+001dB,-1.79773591464996e+002°)
2.55270130266092e+005	(9.86431578308226e+001dB,-1.79774122587127e+002°)
2.55858588690532e+005	(9.86431942859952e+001dB,-1.79774652390137e+002°)
2.56448403651739e+005	(9.86432305687150e+001dB,-1.79775180877696e+002°)
2.57039578276854e+005	(9.86432666798270e+001dB,-1.79775708053455e+002°)
2.57632115700225e+005	(9.86433026201721e+001dB,-1.79776233921056e+002°)
2.58226019063427e+005	(9.86433383905869e+001dB,-1.79776758484127e+002°)
2.58821291515276e+005	(9.86433739919034e+001dB,-1.79777281746283e+002°)
2.59417936211849e+005	(9.86434094249497e+001dB,-1.79777803711125e+002°)
2.60015956316494e+005	(9.86434446905493e+001dB,-1.79778324382243e+002°)
2.60615354999857e+005	(9.86434797895217e+001dB,-1.79778843763213e+002°)
2.61216135439888e+005	(9.86435147226820e+001dB,-1.79779361857599e+002°)
2.61818300821865e+005	(9.86435494908414e+001dB,-1.79779878668952e+002°)
2.62421854338411e+005	(9.86435840948066e+001dB,-1.79780394200811e+002°)
2.63026799189505e+005	(9.86436185353803e+001dB,-1.79780908456703e+002°)
2.63633138582505e+005	(9.86436528133612e+001dB,-1.79781421440141e+002°)
2.64240875732161e+005	(9.86436869295438e+001dB,-1.79781933154627e+002°)
2.64850013860636e+005	(9.86437208847185e+001dB,-1.79782443603649e+002°)
2.65460556197520e+005	(9.86437546796717e+001dB,-1.79782952790686e+002°)
2.66072505979847e+005	(9.86437883151858e+001dB,-1.79783460719201e+002°)
2.66685866452114e+005	(9.86438217920391e+001dB,-1.79783967392647e+002°)
2.67300640866297e+005	(9.86438551110061e+001dB,-1.79784472814466e+002°)
2.67916832481869e+005	(9.86438882728571e+001dB,-1.79784976988085e+002°)
2.68534444565817e+005	(9.86439212783587e+001dB,-1.79785479916921e+002°)
2.69153480392657e+005	(9.86439541282734e+001dB,-1.79785981604379e+002°)
2.69773943244458e+005	(9.86439868233600e+001dB,-1.79786482053853e+002°)
2.70395836410850e+005	(9.86440193643733e+001dB,-1.79786981268722e+002°)
2.71019163189050e+005	(9.86440517520642e+001dB,-1.79787479252358e+002°)
2.71643926883874e+005	(9.86440839871799e+001dB,-1.79787976008117e+002°)
2.72270130807756e+005	(9.86441160704638e+001dB,-1.79788471539346e+002°)
2.72897778280769e+005	(9.86441480026554e+001dB,-1.79788965849380e+002°)
2.73526872630636e+005	(9.86441797844906e+001dB,-1.79789458941541e+002°)
2.74157417192753e+005	(9.86442114167013e+001dB,-1.79789950819142e+002°)
2.74789415310204e+005	(9.86442429000160e+001dB,-1.79790441485483e+002°)
2.75422870333781e+005	(9.86442742351592e+001dB,-1.79790930943852e+002°)
2.76057785621999e+005	(9.86443054228520e+001dB,-1.79791419197528e+002°)
2.76694164541116e+005	(9.86443364638117e+001dB,-1.79791906249777e+002°)
2.77332010465148e+005	(9.86443673587519e+001dB,-1.79792392103855e+002°)
2.77971326775893e+005	(9.86443981083826e+001dB,-1.79792876763005e+002°)
2.78612116862941e+005	(9.86444287134103e+001dB,-1.79793360230461e+002°)
2.79254384123698e+005	(9.86444591745380e+001dB,-1.79793842509445e+002°)
2.79898131963400e+005	(9.86444894924649e+001dB,-1.79794323603167e+002°)
2.80543363795135e+005	(9.86445196678867e+001dB,-1.79794803514830e+002°)
2.81190083039858e+005	(9.86445497014958e+001dB,-1.79795282247621e+002°)
2.81838293126409e+005	(9.86445795939809e+001dB,-1.79795759804719e+002°)
2.82487997491534e+005	(9.86446093460272e+001dB,-1.79796236189292e+002°)
2.83139199579901e+005	(9.86446389583166e+001dB,-1.79796711404497e+002°)
2.83791902844119e+005	(9.86446684315275e+001dB,-1.79797185453481e+002°)
2.84446110744755e+005	(9.86446977663348e+001dB,-1.79797658339379e+002°)
2.85101826750354e+005	(9.86447269634100e+001dB,-1.79798130065316e+002°)
2.85759054337458e+005	(9.86447560234213e+001dB,-1.79798600634408e+002°)
2.86417796990621e+005	(9.86447849470336e+001dB,-1.79799070049758e+002°)
2.87078058202432e+005	(9.86448137349081e+001dB,-1.79799538314461e+002°)
2.87739841473530e+005	(9.86448423877032e+001dB,-1.79800005431599e+002°)
2.88403150312623e+005	(9.86448709060734e+001dB,-1.79800471404246e+002°)
2.89067988236510e+005	(9.86448992906704e+001dB,-1.79800936235464e+002°)
2.89734358770095e+005	(9.86449275421424e+001dB,-1.79801399928307e+002°)
2.90402265446407e+005	(9.86449556611343e+001dB,-1.79801862485816e+002°)
2.91071711806623e+005	(9.86449836482879e+001dB,-1.79802323911024e+002°)
2.91742701400079e+005	(9.86450115042418e+001dB,-1.79802784206953e+002°)
2.92415237784296e+005	(9.86450392296310e+001dB,-1.79803243376615e+002°)
2.93089324524994e+005	(9.86450668250879e+001dB,-1.79803701423012e+002°)
2.93764965196115e+005	(9.86450942912414e+001dB,-1.79804158349137e+002°)
2.94442163379838e+005	(9.86451216287172e+001dB,-1.79804614157971e+002°)
2.95120922666600e+005	(9.86451488381380e+001dB,-1.79805068852487e+002°)
2.95801246655116e+005	(9.86451759201233e+001dB,-1.79805522435648e+002°)
2.96483138952396e+005	(9.86452028752896e+001dB,-1.79805974910405e+002°)
2.97166603173764e+005	(9.86452297042502e+001dB,-1.79806426279703e+002°)
2.97851642942880e+005	(9.86452564076154e+001dB,-1.79806876546474e+002°)
2.98538261891757e+005	(9.86452829859925e+001dB,-1.79807325713643e+002°)
2.99226463660780e+005	(9.86453094399856e+001dB,-1.79807773784122e+002°)
2.99916251898726e+005	(9.86453357701959e+001dB,-1.79808220760817e+002°)
3.00607630262784e+005	(9.86453619772216e+001dB,-1.79808666646623e+002°)
3.01300602418573e+005	(9.86453880616579e+001dB,-1.79809111444425e+002°)
3.01995172040162e+005	(9.86454140240969e+001dB,-1.79809555157100e+002°)
3.02691342810091e+005	(9.86454398651281e+001dB,-1.79809997787513e+002°)
3.03389118419387e+005	(9.86454655853376e+001dB,-1.79810439338522e+002°)
3.04088502567588e+005	(9.86454911853090e+001dB,-1.79810879812975e+002°)
3.04789498962759e+005	(9.86455166656227e+001dB,-1.79811319213711e+002°)
3.05492111321511e+005	(9.86455420268562e+001dB,-1.79811757543559e+002°)
3.06196343369028e+005	(9.86455672695845e+001dB,-1.79812194805340e+002°)
3.06902198839076e+005	(9.86455923943793e+001dB,-1.79812631001865e+002°)
3.07609681474031e+005	(9.86456174018096e+001dB,-1.79813066135935e+002°)
3.08318795024895e+005	(9.86456422924418e+001dB,-1.79813500210344e+002°)
3.09029543251319e+005	(9.86456670668391e+001dB,-1.79813933227875e+002°)
3.09741929921617e+005	(9.86456917255621e+001dB,-1.79814365191304e+002°)
3.10455958812795e+005	(9.86457162691688e+001dB,-1.79814796103396e+002°)
3.11171633710561e+005	(9.86457406982141e+001dB,-1.79815225966909e+002°)
3.11888958409353e+005	(9.86457650132502e+001dB,-1.79815654784591e+002°)
3.12607936712354e+005	(9.86457892148269e+001dB,-1.79816082559180e+002°)
3.13328572431517e+005	(9.86458133034908e+001dB,-1.79816509293409e+002°)
3.14050869387580e+005	(9.86458372797862e+001dB,-1.79816934989997e+002°)
3.14774831410090e+005	(9.86458611442543e+001dB,-1.79817359651659e+002°)
3.15500462337421e+005	(9.86458848974341e+001dB,-1.79817783281099e+002°)
3.16227766016796e+005	(9.86459085398615e+001dB,-1.79818205881013e+002°)
3.16956746304307e+005	(9.86459320720700e+001dB,-1.79818627454087e+002°)
3.17687407064935e+005	(9.86459554945903e+001dB,-1.79819048003000e+002°)
3.18419752172571e+005	(9.86459788079507e+001dB,-1.79819467530423e+002°)
3.19153785510034e+005	(9.86460020126767e+001dB,-1.79819886039017e+002°)
3.19889510969098e+005	(9.86460251092912e+001dB,-1.79820303531434e+002°)
3.20626932450504e+005	(9.86460480983147e+001dB,-1.79820720010320e+002°)
3.21366053863989e+005	(9.86460709802649e+001dB,-1.79821135478310e+002°)
3.22106879128301e+005	(9.86460937556571e+001dB,-1.79821549938033e+002°)
3.22849412171221e+005	(9.86461164250040e+001dB,-1.79821963392109e+002°)
3.23593656929586e+005	(9.86461389888159e+001dB,-1.79822375843147e+002°)
3.24339617349307e+005	(9.86461614476003e+001dB,-1.79822787293752e+002°)
3.25087297385392e+005	(9.86461838018624e+001dB,-1.79823197746518e+002°)
3.25836701001966e+005	(9.86462060521050e+001dB,-1.79823607204033e+002°)
3.26587832172293e+005	(9.86462281988283e+001dB,-1.79824015668873e+002°)
3.27340694878795e+005	(9.86462502425299e+001dB,-1.79824423143610e+002°)
3.28095293113076e+005	(9.86462721837053e+001dB,-1.79824829630807e+002°)
3.28851630875940e+005	(9.86462940228473e+001dB,-1.79825235133016e+002°)
3.29609712177414e+005	(9.86463157604463e+001dB,-1.79825639652785e+002°)
3.30369541036771e+005	(9.86463373969904e+001dB,-1.79826043192652e+002°)
3.31131121482547e+005	(9.86463589329652e+001dB,-1.79826445755147e+002°)
3.31894457552566e+005	(9.86463803688540e+001dB,-1.79826847342793e+002°)
3.32659553293961e+005	(9.86464017051377e+001dB,-1.79827247958104e+002°)
3.33426412763191e+005	(9.86464229422948e+001dB,-1.79827647603586e+002°)
3.34195040026070e+005	(9.86464440808015e+001dB,-1.79828046281739e+002°)
3.34965439157783e+005	(9.86464651211317e+001dB,-1.79828443995055e+002°)
3.35737614242910e+005	(9.86464860637568e+001dB,-1.79828840746015e+002°)
3.36511569375446e+005	(9.86465069091462e+001dB,-1.79829236537096e+002°)
3.37287308658824e+005	(9.86465276577666e+001dB,-1.79829631370766e+002°)
3.38064836205937e+005	(9.86465483100829e+001dB,-1.79830025249485e+002°)
3.38844156139158e+005	(9.86465688665573e+001dB,-1.79830418175706e+002°)
3.39625272590363e+005	(9.86465893276499e+001dB,-1.79830810151874e+002°)
3.40408189700956e+005	(9.86466096938187e+001dB,-1.79831201180427e+002°)
3.41192911621883e+005	(9.86466299655192e+001dB,-1.79831591263794e+002°)
3.41979442513663e+005	(9.86466501432048e+001dB,-1.79831980404399e+002°)
3.42767786546405e+005	(9.86466702273268e+001dB,-1.79832368604655e+002°)
3.43557947899829e+005	(9.86466902183341e+001dB,-1.79832755866972e+002°)
3.44349930763293e+005	(9.86467101166734e+001dB,-1.79833142193749e+002°)
3.45143739335810e+005	(9.86467299227895e+001dB,-1.79833527587378e+002°)
3.45939377826076e+005	(9.86467496371247e+001dB,-1.79833912050247e+002°)
3.46736850452485e+005	(9.86467692601194e+001dB,-1.79834295584732e+002°)
3.47536161443160e+005	(9.86467887922117e+001dB,-1.79834678193205e+002°)
3.48337315035965e+005	(9.86468082338376e+001dB,-1.79835059878030e+002°)
3.49140315478540e+005	(9.86468275854310e+001dB,-1.79835440641562e+002°)
3.49945167028311e+005	(9.86468468474237e+001dB,-1.79835820486152e+002°)
3.50751873952521e+005	(9.86468660202454e+001dB,-1.79836199414141e+002°)
3.51560440528251e+005	(9.86468851043236e+001dB,-1.79836577427864e+002°)
3.52370871042440e+005	(9.86469041000839e+001dB,-1.79836954529650e+002°)
3.53183169791910e+005	(9.86469230079497e+001dB,-1.79837330721818e+002°)
3.53997341083387e+005	(9.86469418283424e+001dB,-1.79837706006684e+002°)
3.54813389233528e+005	(9.86469605616814e+001dB,-1.79838080386553e+002°)
3.55631318568938e+005	(9.86469792083839e+001dB,-1.79838453863725e+002°)
3.56451133426196e+005	(9.86469977688652e+001dB,-1.79838826440493e+002°)
3.57272838151881e+005	(9.86470162435387e+001dB,-1.79839198119143e+002°)
3.58096437102588e+005	(9.86470346328156e+001dB,-1.79839568901954e+002°)
3.58921934644957e+005	(9.86470529371051e+001dB,-1.79839938791198e+002°)
3.59749335155694e+005	(9.86470711568145e+001dB,-1.79840307789139e+002°)
3.60578643021594e+005	(9.86470892923493e+001dB,-1.79840675898037e+002°)
3.61409862639565e+005	(9.86471073441126e+001dB,-1.79841043120143e+002°)
3.62242998416650e+005	(9.86471253125060e+001dB,-1.79841409457702e+002°)
3.63078054770053e+005	(9.86471431979289e+001dB,-1.79841774912951e+002°)
3.63915036127158e+005	(9.86471610007788e+001dB,-1.79842139488123e+002°)
3.64753946925559e+005	(9.86471787214514e+001dB,-1.79842503185441e+002°)
3.65594791613076e+005	(9.86471963603403e+001dB,-1.79842866007124e+002°)
3.66437574647784e+005	(9.86472139178373e+001dB,-1.79843227955384e+002°)
3.67282300498035e+005	(9.86472313943324e+001dB,-1.79843589032423e+002°)
3.68128973642482e+005	(9.86472487902136e+001dB,-1.79843949240442e+002°)
3.68977598570101e+005	(9.86472661058670e+001dB,-1.79844308581631e+002°)
3.69828179780216e+005	(9.86472833416769e+001dB,-1.79844667058176e+002°)
3.70680721782526e+005	(9.86473004980258e+001dB,-1.79845024672255e+002°)
3.71535229097122e+005	(9.86473175752942e+001dB,-1.79845381426039e+002°)
3.72391706254518e+005	(9.86473345738609e+001dB,-1.79845737321696e+002°)
3.73250157795670e+005	(9.86473514941029e+001dB,-1.79846092361383e+002°)
3.74110588272003e+005	(9.86473683363953e+001dB,-1.79846446547253e+002°)
3.74973002245433e+005	(9.86473851011114e+001dB,-1.79846799881453e+002°)
3.75837404288393e+005	(9.86474017886227e+001dB,-1.79847152366123e+002°)
3.76703798983858e+005	(9.86474183992989e+001dB,-1.79847504003397e+002°)
3.77572190925365e+005	(9.86474349335081e+001dB,-1.79847854795401e+002°)
3.78442584717042e+005	(9.86474513916163e+001dB,-1.79848204744257e+002°)
3.79314984973631e+005	(9.86474677739881e+001dB,-1.79848553852080e+002°)
3.80189396320510e+005	(9.86474840809861e+001dB,-1.79848902120978e+002°)
3.81065823393721e+005	(9.86475003129713e+001dB,-1.79849249553053e+002°)
3.81944270839995e+005	(9.86475164703028e+001dB,-1.79849596150402e+002°)
3.82824743316771e+005	(9.86475325533381e+001dB,-1.79849941915115e+002°)
3.83707245492227e+005	(9.86475485624331e+001dB,-1.79850286849275e+002°)
3.84591782045301e+005	(9.86475644979417e+001dB,-1.79850630954961e+002°)
3.85478357665720e+005	(9.86475803602164e+001dB,-1.79850974234243e+002°)
3.86366977054017e+005	(9.86475961496079e+001dB,-1.79851316689188e+002°)
3.87257644921565e+005	(9.86476118664651e+001dB,-1.79851658321854e+002°)
3.88150365990596e+005	(9.86476275111353e+001dB,-1.79851999134296e+002°)
3.89045144994228e+005	(9.86476430839643e+001dB,-1.79852339128561e+002°)
3.89941986676490e+005	(9.86476585852960e+001dB,-1.79852678306690e+002°)
3.90840895792349e+005	(9.86476740154729e+001dB,-1.79853016670719e+002°)
3.91741877107730e+005	(9.86476893748356e+001dB,-1.79853354222678e+002°)
3.92644935399546e+005	(9.86477046637233e+001dB,-1.79853690964590e+002°)
3.93550075455724e+005	(9.86477198824734e+001dB,-1.79854026898472e+002°)
3.94457302075225e+005	(9.86477350314219e+001dB,-1.79854362026338e+002°)
3.95366620068074e+005	(9.86477501109030e+001dB,-1.79854696350193e+002°)
3.96278034255385e+005	(9.86477651212494e+001dB,-1.79855029872037e+002°)
3.97191549469386e+005	(9.86477800627921e+001dB,-1.79855362593865e+002°)
3.98107170553443e+005	(9.86477949358607e+001dB,-1.79855694517665e+002°)
3.99024902362088e+005	(9.86478097407832e+001dB,-1.79856025645421e+002°)
3.99944749761043e+005	(9.86478244778859e+001dB,-1.79856355979109e+002°)
